name,rating,numberofbik,WatchthisMonth,asian restaurant,italian restaurant,gril restaurant,mediterranean restaurant,chef restaurant,sitting outside,smoke area,sea food,coffe shop,delivery,burger shop,online order,Converted_Kosher,Price_Convert
1772,8.5,22,775,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1773,7.6,1501,120,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1774,7.9,1475,241,0,1,1,0,0,1,1,0,1,0,0,0,1,1
1776,7.3,54,363,0,0,0,0,0,0,0,0,1,0,0,1,1,1
1778,8.7,60,789,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1779,8.2,143,162,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1780,8.9,947,887,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1782,8.8,855,332,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1783,7.5,932,265,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1785,8.8,698,787,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1786,8.0,85,150,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1788,8.8,109,475,0,1,0,0,0,0,0,0,1,1,0,0,1,1
1789,8.6,693,540,0,0,0,0,0,1,1,0,0,1,1,1,0,1
1791,7.8,85,322,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1792,8.3,1112,655,1,0,0,0,0,0,1,0,0,1,0,1,1,0
1794,7.9,44,223,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1795,8.2,379,153,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1796,8.2,313,162,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1798,8.1,40,409,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1799,8.5,1932,561,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1800,8.6,2186,670,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1801,8.9,1865,699,0,1,0,0,0,1,1,0,1,0,0,1,1,1
1802,8.6,538,359,0,1,0,0,0,1,1,0,0,0,0,0,1,0
1805,8.2,784,224,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1806,8.0,2399,534,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1807,8.5,6887,1591,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1808,8.2,1064,588,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1810,7.4,1365,118,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1812,7.5,71,565,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1813,8.0,121,938,0,1,0,0,0,1,0,0,0,1,0,1,0,2
1814,8.3,1227,843,0,0,1,0,0,1,0,0,0,1,0,1,1,0
1815,7.4,1428,214,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1816,8.9,1370,325,0,1,0,0,0,0,0,0,1,1,0,1,0,1
1817,7.2,34,599,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1818,9.1,677,1900,0,1,0,0,0,1,0,0,0,1,0,1,1,1
1819,7.8,3851,376,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1822,7.9,5680,592,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1823,8.7,761,497,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1824,8.3,8,71,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1826,8.1,983,262,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1827,9.2,1080,1888,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1828,8.9,2030,525,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1830,8.4,1791,386,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1831,7.5,454,275,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1833,8.2,4754,862,0,0,1,0,0,1,0,0,0,1,1,1,0,1
1834,8.4,2722,421,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1836,8.4,3093,892,0,0,1,0,0,0,0,0,0,0,0,1,1,1
1837,6.8,42,156,0,0,0,0,0,0,0,0,1,1,0,0,0,1
1838,7.7,2138,358,1,0,1,0,0,1,1,0,0,1,0,1,1,0
1839,8.1,2300,1626,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1840,8.4,42,432,0,0,0,0,0,1,1,0,0,1,1,1,1,1
1841,7.1,676,175,0,0,1,0,0,1,1,0,0,0,0,0,0,1
1842,8.8,1176,1134,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1843,8.2,602,381,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1844,7.7,247,228,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1847,7.4,163,184,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1848,8.4,646,148,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1850,8.0,354,248,1,0,0,0,0,1,0,0,0,1,0,1,1,1
1851,8.4,642,179,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1852,8.0,444,419,0,0,0,0,0,0,0,0,1,0,0,0,1,1
1853,9.1,210,994,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1855,8.2,308,236,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1856,8.4,214,624,0,0,1,0,0,1,1,0,0,1,1,0,1,1
1857,7.7,78,431,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1858,8.5,1969,316,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1859,8.0,473,67,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1860,8.3,11,171,1,1,0,0,0,1,1,0,0,0,0,0,1,1
1862,8.3,1440,636,0,1,0,0,0,1,0,0,1,0,0,0,1,1
1863,8.2,1732,519,0,0,1,0,0,1,0,0,0,0,0,1,1,1
1865,7.8,211,178,1,0,1,0,0,0,0,0,0,1,0,1,1,1
1866,8.6,929,463,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1867,8.5,578,220,0,0,1,0,0,1,0,0,0,1,0,1,1,0
1870,8.4,619,961,0,0,1,0,0,1,1,0,0,1,1,1,1,1
1871,7.3,63,293,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1872,7.9,938,431,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1873,8.7,190,747,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1874,8.5,1355,925,0,0,0,0,0,1,1,0,1,1,0,1,1,0
1876,8.2,1048,317,1,0,1,0,0,0,0,0,0,1,0,1,1,0
1877,8.5,956,543,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1879,8.5,905,301,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1880,8.2,3774,1038,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1881,8.5,932,711,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1882,8.7,4051,691,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1883,8.5,3188,837,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1884,8.5,256,385,0,1,0,0,0,0,1,0,0,1,0,1,1,1
1885,8.8,5431,1367,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1886,7.5,218,150,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1887,8.2,60,424,0,1,0,0,0,0,0,0,0,1,0,1,0,1
1888,8.9,2645,1388,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1889,8.3,1414,583,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1890,8.4,2957,874,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1891,8.0,3045,602,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1892,8.3,979,363,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1894,8.2,422,290,1,0,1,0,0,1,0,0,0,1,0,0,1,1
1895,9.1,3860,1348,0,0,0,0,0,0,0,0,0,1,1,1,0,0
1896,8.1,3519,200,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1897,8.4,142,452,0,0,1,0,0,0,0,0,0,0,0,0,1,1
1898,8.0,140,111,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1899,9.0,2837,1179,0,1,0,0,0,1,0,0,1,1,0,1,0,1
1901,8.4,259,513,1,1,0,0,0,1,0,0,0,1,0,1,1,1
1902,8.2,259,1678,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1903,7.2,24,883,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1904,8.8,1029,393,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1905,8.5,541,457,0,0,1,0,0,0,0,0,0,1,1,1,1,1
1906,8.4,7375,1341,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1907,8.4,6338,839,1,0,0,0,0,0,1,0,1,1,0,1,0,1
1910,8.4,508,36,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1911,8.9,3108,1096,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1912,8.3,1014,258,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1913,8.1,3577,955,0,0,1,0,0,1,1,0,0,1,1,1,0,1
1914,8.4,360,177,0,0,1,0,0,0,0,0,0,1,1,1,1,0
1915,8.7,467,559,0,0,1,0,0,1,1,0,0,0,0,0,1,1
1916,7.7,2744,357,0,0,1,0,0,1,1,0,1,0,0,1,0,1
1919,8.4,7093,1569,0,0,1,0,0,1,1,0,0,1,0,0,0,1
1920,7.6,164,177,0,0,1,0,0,0,0,0,0,1,1,1,1,0
1922,8.8,773,716,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1923,7.6,290,105,0,1,0,0,0,0,0,0,0,1,0,1,1,1
1924,8.3,848,349,0,0,0,0,0,1,1,0,1,0,0,0,1,1
1925,8.5,90,193,1,0,0,0,0,0,0,0,0,1,0,1,1,1
1926,8.0,737,151,0,0,1,0,0,0,0,0,0,1,1,1,0,1
1927,7.1,35,392,0,0,1,0,0,0,0,0,0,1,0,1,0,1
1928,7.5,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1929,8.0,276,363,1,1,0,0,0,0,1,0,1,1,0,1,1,1
1930,8.1,3412,684,1,0,0,0,0,1,1,0,0,1,0,1,0,1
1931,8.1,551,604,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1933,7.3,94,36,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1934,8.7,367,133,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1935,8.3,51,515,0,0,0,0,0,1,1,0,1,1,0,0,1,1
1936,8.6,462,539,0,1,0,0,0,1,0,0,0,1,0,0,1,1
1937,8.7,2577,251,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1939,8.3,4448,774,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1940,8.7,2163,526,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1941,7.7,1116,254,1,0,1,0,0,0,1,0,0,1,0,1,1,1
1943,8.3,714,82,0,1,0,0,0,1,1,0,0,0,0,0,1,1
1944,7.7,828,261,0,1,0,0,0,0,0,0,1,0,0,0,1,1
1945,9.1,3303,1050,0,1,0,0,0,1,1,0,1,1,0,0,0,1
1946,7.8,595,450,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1947,9.0,110,1135,0,0,0,0,0,1,0,0,1,1,0,1,1,1
1948,8.8,1833,665,0,0,1,0,0,0,0,0,0,1,0,0,1,1
1949,7.9,893,599,1,0,1,0,0,1,1,0,0,1,0,1,1,1
1950,8.7,1561,843,0,0,1,0,0,1,1,0,0,1,0,1,1,1
1952,8.4,202,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
1953,8.6,87,674,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1956,7.9,916,95,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1957,7.6,1866,402,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1960,7.5,597,572,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1961,8.5,1404,510,0,1,0,0,0,1,1,0,0,1,0,1,0,1
1962,8.5,282,572,0,1,0,0,0,1,1,0,0,1,0,1,1,0
1963,7.4,258,278,1,0,0,0,0,1,1,0,0,1,0,1,1,1
1964,7.5,125,432,0,0,1,0,0,1,1,0,0,1,0,1,0,1
1965,9.1,2210,811,0,0,1,0,0,1,0,0,0,1,0,1,0,1
1966,8.4,1728,1605,0,1,0,0,0,0,1,0,0,1,0,1,0,1
1968,7.9,77,178,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1969,8.0,6540,419,1,0,0,0,0,1,1,0,0,1,0,1,0,2
1970,7.9,441,209,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1971,8.2,2904,136,0,1,0,0,0,0,0,0,1,1,0,1,1,1
1972,8.2,483,81,0,0,0,0,0,1,1,0,1,1,0,0,0,1
1973,8.0,3739,533,0,0,0,0,0,1,1,0,1,1,0,1,0,1
1975,8.3,807,293,0,1,0,0,0,1,1,0,1,0,0,0,1,1
1976,8.1,5333,337,1,0,1,0,0,1,0,0,0,1,0,1,1,1
1978,7.4,29,247,0,0,1,0,0,0,0,0,0,1,0,1,1,1
1979,8.9,150,1567,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1981,7.7,890,251,1,1,0,0,0,0,0,0,0,1,0,1,1,1
1985,7.5,3,359,0,0,0,0,0,1,1,0,1,0,0,0,0,1
1988,7.9,519,1031,1,0,0,0,0,0,0,0,0,1,0,1,0,1
1990,7.9,1013,1215,0,1,0,0,0,1,1,0,1,1,0,1,1,1
1991,7.2,32,337,0,1,0,0,0,1,1,0,0,1,0,0,1,1
1992,9.1,4235,1588,1,0,0,0,0,1,0,0,0,0,0,1,1,1
1994,8.3,1730,373,0,0,1,0,0,0,1,0,0,0,0,0,1,1
1995,7.8,495,310,0,0,1,0,0,1,1,0,0,1,1,1,1,1
1996,7.8,303,320,0,1,0,0,0,1,1,0,0,1,0,1,1,1
1997,8.5,419,291,0,0,1,0,0,0,0,0,0,1,0,1,1,0
1998,7.3,43,101,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2000,8.2,1059,406,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2001,8.6,299,832,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2003,7.8,1250,234,0,1,0,0,0,1,1,0,1,1,0,1,0,1
2006,8.3,1772,936,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2007,7.8,771,289,0,0,0,0,0,1,0,0,0,1,1,1,0,1
2008,7.7,907,731,0,0,1,0,0,1,1,0,0,1,0,1,1,1
2009,8.7,259,386,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2010,8.3,31,254,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2011,7.9,763,525,1,1,0,0,0,1,1,0,0,1,0,1,1,1
2012,8.9,51,951,0,1,0,0,0,0,1,0,0,1,0,1,1,1
2013,7.5,28,131,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2014,8.9,3641,1305,0,1,1,0,0,1,1,0,0,1,0,1,0,1
2015,7.9,3980,782,1,1,0,0,0,1,1,0,1,1,0,1,1,1
2016,7.1,407,167,0,0,1,0,0,1,1,0,0,1,0,1,1,1
2017,7.6,314,340,1,0,0,0,0,1,0,0,0,1,0,1,1,1
2018,8.4,400,128,0,0,1,0,0,1,1,0,1,1,0,1,1,0
2019,7.9,318,676,0,1,0,0,0,1,0,0,0,0,0,0,1,1
2020,7.8,2042,481,0,0,1,0,0,1,0,0,0,0,0,1,1,2
2021,8.5,1420,367,1,0,0,0,0,1,0,0,0,1,0,1,1,1
2022,8.3,2844,806,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2023,7.8,222,405,0,0,1,0,0,1,1,0,0,1,1,1,1,1
2024,8.0,9,452,0,0,0,0,0,0,0,0,1,1,0,0,1,1
2025,7.7,2791,750,1,0,0,0,0,1,1,0,0,1,0,1,0,1
2026,8.9,590,1261,0,1,0,0,0,1,1,0,0,1,0,1,1,1
2027,7.8,543,850,1,0,0,0,0,1,0,0,0,1,0,1,0,1
2028,7.9,5232,130,0,0,1,0,0,1,1,0,0,1,0,0,1,1
2029,7.5,61,321,0,0,1,0,0,0,0,0,0,1,0,1,1,0
2031,8.8,273,444,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2032,8.4,1284,318,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2033,9.1,1130,1122,0,1,0,0,0,0,0,0,0,1,0,1,0,1
2034,8.3,5,304,0,0,1,0,0,0,1,0,0,0,0,0,0,1
2035,8.6,208,1163,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2036,8.2,131,180,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2037,7.5,1430,341,1,1,0,0,0,0,0,0,0,1,0,1,1,1
2038,8.0,16,104,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2039,8.1,476,913,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2040,8.1,2768,493,1,0,0,0,0,1,1,0,0,1,0,1,0,1
2041,7.7,1231,903,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2042,8.9,1023,1485,0,0,1,0,0,1,0,0,0,1,0,1,1,1
2043,8.6,1218,932,1,0,0,0,0,1,1,0,0,1,0,1,0,1
2044,8.2,1705,463,1,0,1,0,0,0,0,0,0,1,0,1,1,1
2046,8.5,1109,279,0,0,1,0,0,1,1,0,0,0,0,1,1,1
2047,8.5,1574,998,1,0,0,0,0,1,1,0,0,1,0,1,0,1
2049,8.7,5973,1450,1,0,0,0,0,1,0,0,0,1,0,1,0,2
2050,8.2,5344,2142,0,1,0,0,0,1,1,0,1,0,0,1,1,2
2051,7.6,263,253,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2053,6.8,618,618,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2054,8.8,760,641,0,1,0,0,0,1,1,0,0,1,0,1,0,0
2055,8.5,1518,607,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2056,7.6,104,40,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2057,8.6,5212,1003,0,0,1,0,0,0,0,0,0,1,1,1,0,1
2059,8.9,825,2093,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2060,8.5,320,9,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2061,8.5,734,347,0,0,1,0,0,0,0,0,0,1,1,1,1,1
2062,8.6,6743,945,0,0,1,0,0,0,1,0,0,1,0,1,0,1
2063,8.5,548,349,0,1,0,0,0,0,0,0,0,1,0,1,1,1
2064,8.2,753,595,0,0,1,0,0,0,0,0,0,1,1,1,1,1
2066,8.8,258,1951,0,0,1,0,0,0,1,0,0,1,0,1,1,1
2068,7.7,3412,387,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2069,8.7,1848,613,1,0,0,0,0,0,1,0,0,1,0,1,1,1
2071,8.0,196,385,1,0,1,0,0,0,0,0,0,0,0,1,1,1
2072,8.3,26,214,0,1,0,0,0,1,1,0,1,1,0,0,1,1
2075,8.4,435,700,0,1,0,0,0,1,0,0,1,1,0,0,1,1
2076,8.3,49,120,0,0,1,0,0,0,0,0,0,1,1,1,0,1
2077,8.6,115,551,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2078,8.4,2797,1093,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2079,7.6,641,268,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2080,8.3,1178,329,0,1,1,0,0,1,0,0,1,0,0,0,0,1
2081,7.9,1544,349,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2082,9.0,4276,1652,0,1,0,0,0,1,1,0,0,0,0,1,0,1
2083,7.7,2205,351,0,0,0,0,0,1,0,0,1,1,0,1,0,1
2084,8.4,1678,1119,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2085,8.4,1058,660,0,0,1,0,0,1,1,0,0,0,0,0,0,1
2086,8.8,133,978,0,0,1,0,0,0,0,0,0,1,0,0,1,1
2087,8.0,269,850,0,0,0,0,0,1,1,0,1,0,0,0,1,1
2088,8.8,36,1626,0,0,1,0,0,0,0,0,0,1,1,1,0,1
2089,8.7,702,289,0,0,1,0,0,0,1,0,0,0,0,1,0,1
2090,9.2,329,1603,0,0,1,0,0,1,0,0,0,1,1,1,1,1
2091,8.5,594,466,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2095,8.2,1527,139,0,1,1,0,0,0,0,0,0,0,0,0,0,1
2096,8.3,285,474,0,1,1,0,0,0,0,0,0,1,0,0,1,1
2098,8.5,59,183,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2099,7.4,1520,335,0,1,0,0,0,1,1,0,1,1,0,0,1,1
2100,8.2,2848,364,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2101,7.8,3137,639,0,0,1,0,0,1,1,0,0,0,0,1,1,1
2103,7.8,700,163,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2104,8.5,442,117,0,1,0,0,0,0,0,0,1,0,0,0,1,0
2106,8.8,334,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
2109,8.3,880,91,0,0,0,0,0,1,1,0,1,0,0,0,0,1
2110,7.8,516,230,0,1,0,0,0,1,1,0,0,1,0,1,1,0
2111,8.6,431,1215,0,0,1,0,0,1,1,0,0,1,0,1,0,1
2113,7.8,1026,328,0,1,0,0,0,1,1,0,1,1,0,0,1,1
2114,8.5,72,69,0,1,0,0,0,0,0,0,1,0,0,0,1,1
2115,8.2,2455,406,1,0,0,0,0,1,0,0,0,1,0,1,1,1
2116,7.6,2323,371,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2117,6.8,295,383,1,0,1,0,0,0,1,0,0,1,0,1,1,1
2119,8.5,1289,271,0,0,1,0,0,0,0,0,1,1,0,0,0,1
2120,8.8,2559,1322,0,1,0,0,0,1,1,0,0,1,0,1,1,1
2121,8.4,171,119,0,1,0,0,0,1,0,0,0,1,0,1,1,0
2123,8.6,6697,1145,0,1,0,0,0,1,0,0,0,1,0,1,0,1
2124,8.0,35,643,0,0,1,0,0,1,1,0,0,0,1,0,1,1
2125,8.9,426,267,0,0,0,0,0,0,0,0,0,1,1,0,0,1
2126,7.9,112,292,0,0,1,0,0,1,1,0,0,1,1,1,1,1
2127,8.0,66,410,0,0,0,0,0,0,0,0,1,1,0,1,1,1
2128,8.8,1752,634,0,1,0,0,0,1,1,0,0,1,0,1,0,1
2129,8.3,51,275,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2130,8.7,362,125,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2132,8.9,4741,985,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2133,7.6,61,655,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2134,8.4,148,731,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2137,7.8,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2138,8.3,1740,123,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2139,9.1,1537,946,0,0,1,0,0,1,1,0,0,1,0,1,1,1
2140,7.6,969,461,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2142,8.2,2105,261,0,1,0,0,0,1,0,0,0,1,0,1,1,1
2143,7.3,266,392,1,0,0,0,0,0,0,0,0,1,0,1,1,1
2145,7.5,230,148,0,0,1,0,0,0,0,0,0,0,1,0,1,1
2147,8.5,338,160,0,0,1,0,0,0,0,0,0,1,0,0,1,0
2148,8.4,72,87,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2149,8.8,2316,1256,0,0,0,0,0,1,1,0,1,0,0,0,0,0
2153,9.0,1746,948,0,1,0,0,0,0,0,0,1,1,0,1,1,1
2154,8.7,4873,1879,0,0,1,0,0,0,0,0,0,0,0,1,0,1
2155,8.8,1582,1341,0,1,0,0,0,1,0,0,1,1,0,0,1,0
2156,8.6,1951,341,1,0,1,0,0,1,1,0,0,1,0,0,1,1
2157,8.4,28,290,0,1,0,0,0,0,0,0,0,1,0,0,1,1
2158,8.6,3061,479,0,0,1,0,0,0,1,0,0,1,1,1,0,1
2160,8.3,463,120,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2163,8.5,355,679,1,0,0,0,0,0,0,0,0,1,0,1,0,1
2164,8.6,38,2126,1,0,0,0,0,0,0,0,0,1,0,1,1,1
2165,8.6,2180,628,0,1,0,0,0,1,1,0,1,1,0,1,0,1
2166,8.3,246,875,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2167,7.8,82,220,0,1,0,0,0,0,0,0,1,1,0,1,1,0
2168,7.4,2705,958,0,0,1,0,0,1,1,0,0,1,0,0,0,1
2169,6.8,197,243,0,0,1,0,0,1,0,0,0,1,0,1,1,1
2170,8.1,6575,744,0,0,1,0,0,1,1,0,0,1,0,1,1,1
2171,8.5,68,57,0,1,1,0,0,0,0,0,0,1,0,0,1,0
2172,8.3,735,726,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2173,8.7,1042,588,0,1,0,0,0,1,1,0,0,0,0,0,1,1
2174,7.6,1144,114,0,0,1,0,0,0,0,0,1,0,0,0,0,1
2175,7.6,3161,900,0,1,0,0,0,1,0,0,1,0,0,1,1,1
2176,7.6,3,109,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2177,8.8,538,286,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2178,8.9,5590,332,0,1,0,0,0,1,1,0,1,1,0,1,1,1
2179,8.8,2155,686,0,1,0,0,0,1,0,0,1,0,0,0,1,1
2181,8.4,857,461,0,1,0,0,0,1,0,0,1,0,0,0,1,1
2182,8.4,4080,791,0,0,1,0,0,1,1,0,1,1,0,1,0,1
2184,7.6,116,163,1,0,0,0,0,0,0,0,0,0,0,0,1,1
2186,8.4,926,586,0,0,0,0,0,1,1,0,1,1,0,1,0,1
2188,8.4,2501,338,0,0,1,0,0,0,0,0,0,1,0,1,1,0
2189,6.9,724,249,0,1,0,0,0,1,0,0,1,1,0,1,1,1
2190,9.0,2104,1862,0,1,0,0,0,1,1,0,1,0,0,1,1,1
2191,7.5,917,238,0,0,0,0,0,0,0,0,1,1,0,1,0,1
2192,8.2,15,20,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2194,8.9,830,352,0,0,1,0,0,1,1,0,0,0,1,0,1,1
2197,8.5,856,508,1,0,0,0,0,0,0,0,0,0,0,1,0,2
2198,8.0,2047,503,0,0,1,0,0,1,1,0,0,1,1,1,1,1
2199,8.7,686,527,0,1,0,0,0,0,1,0,1,1,0,1,1,0
2200,8.6,51,971,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2202,8.8,161,365,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2203,8.9,1106,1952,0,0,1,0,0,0,0,0,0,0,0,0,1,1
2204,8.4,419,367,0,0,1,0,0,0,0,0,0,1,1,1,1,1
2205,7.6,44,647,0,1,0,0,0,0,0,0,1,0,0,1,1,1
2207,8.2,662,153,0,0,1,0,0,0,0,0,0,1,0,1,1,1
2208,8.0,102,16,0,1,1,0,0,1,1,0,0,0,0,0,1,1
2210,8.3,4553,1205,0,0,1,0,0,1,0,0,0,1,1,1,0,1
2211,8.1,1530,985,1,0,0,0,0,1,1,0,0,1,0,1,1,1
2212,8.5,160,347,0,0,1,0,0,1,1,0,0,1,0,0,1,1
2213,8.6,7215,890,0,0,1,0,0,1,1,0,0,1,1,1,0,1
2214,8.2,921,365,1,0,1,0,0,1,0,0,0,1,0,1,1,1
2215,8.3,723,234,0,0,1,0,0,0,0,0,0,1,1,1,1,0
2216,8.5,400,725,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2217,8.0,958,126,1,0,1,0,0,1,1,0,0,1,0,1,1,1
2219,8.6,1447,1127,0,0,1,0,0,1,0,0,0,1,0,1,1,0
2220,7.9,230,105,0,1,0,0,0,0,1,0,1,0,0,0,0,1
2221,8.5,3538,1496,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2222,8.6,3837,446,0,1,1,0,0,1,0,0,0,1,0,1,1,0
2224,8.7,5297,513,0,0,1,0,0,1,1,0,0,1,1,1,1,1
2225,7.6,151,313,0,1,1,0,0,1,1,0,1,0,0,0,0,1
