name,rating,numberofbik,price,WatchthisMonth,Kosher,Address,asian restaurant,italian restaurant,gril restaurant,mediterranean restaurant,chef restaurant,sitting outside,smoke area,sea food,coffe shop,delivery,burger shop,online order,City,Street,Converted_Kosher,Price_Convert
ג'וי גארדן,7.8,235,מחיר סביר,1351,לא כשר,"הפארק הלאומי רמת גן, רמת גן",0,1,0,1,0,1,0,0,1,1,0,1,רמת גן,הפארק הלאומי רמת גן,0,1
הדרומית,8.4,3093,מחיר סביר,892,כשר,"צבי טאוב 4, באר שבע",0,0,1,0,0,0,0,0,0,0,0,1,באר שבע,צבי טאוב 4,1,1
קפה קפה,6.8,42,מחיר סביר,156,לא כשר,"צים סנטר, ערד",0,0,0,0,0,0,0,0,1,1,0,0,ערד,צים סנטר,0,1
בוזי גריל בר אסייתי,7.7,2138,מחיר זול,358,כשר,"הרצל 185, רחובות",1,0,1,0,0,1,1,0,0,1,0,1,רחובות,הרצל 185,1,0
סורנטו,8.1,2300,מחיר סביר,1626,כשר,"ברשבסקי 8, ראשון לציון",0,1,0,0,0,1,1,0,0,1,0,1,ראשון לציון,ברשבסקי 8,1,1
אורבן שניצל,8.4,42,מחיר סביר,432,כשר,"גני טל 2, נתיבות",0,0,0,0,0,1,1,0,0,1,1,1,נתיבות,גני טל 2,1,1
מסעדת אנדרין,7.1,676,מחיר סביר,175,לא כשר,"שכונת הכפר, דאלית אל כרמל",0,0,1,0,0,1,1,0,0,0,0,0,דאלית אל כרמל,שכונת הכפר,0,1
רובן,8.8,1176,מחיר סביר,1134,כשר,"שדרות אח""י אילת 10, חיפה",0,0,1,0,0,0,0,0,0,1,1,1,חיפה,"שדרות אח""י אילת 10",1,1
אושי אושי,8.2,602,מחיר סביר,381,כשר,"קניון חיפה, חיפה",1,0,1,0,0,0,0,0,0,1,0,1,חיפה,קניון חיפה,1,1
המבורגר ברלין,7.7,247,מחיר סביר,228,כשר,"אלרוב שדרות ממילא, ירושלים",0,0,0,0,0,0,0,0,0,1,1,1,ירושלים,אלרוב שדרות ממילא,1,1
ביסטרוק,8.5,625,מחיר סביר,382,לא כשר,חצור אשדוד,0,0,0,1,1,1,1,0,0,0,0,0,חצור אשדוד,0,0,1
סאטיה,8.9,2470,מחיר סביר,883,לא כשר,"קרן היסוד 36, ירושלים",0,0,0,1,0,1,0,0,0,0,0,1,ירושלים,קרן היסוד 36,0,1
סיציליאנו,7.4,163,מחיר סביר,184,כשר,"עופר הקריון, קרית ביאליק",0,1,0,0,0,0,0,0,0,1,0,1,קרית ביאליק,עופר הקריון,1,1
טומוקה,8.4,646,מחיר סביר,148,לא כשר,"דרך שמחה גולן 54, חיפה (עופר גרנד קניון)",1,0,0,0,0,0,0,0,0,1,0,1,חיפה ,דרך שמחה גולן 54,0,1
הבית של דורון,8.7,222,מחיר סביר,333,לא כשר,"שניר 36, כפר ורדים",0,0,1,0,1,1,0,0,0,0,0,0,כפר ורדים,שניר 36,0,1
קוי סושי בר,8,354,מחיר סביר,248,כשר,"קניון רננים, רעננה",1,0,0,0,0,1,0,0,0,1,0,1,רעננה,קניון רננים,1,1
בורגרס בר,8.4,642,מחיר סביר,179,לא כשר,"קניון מלחה, ירושלים",0,0,1,0,0,0,0,0,0,1,1,1,ירושלים,קניון מלחה,0,1
פרי מור בעיר,8,444,מחיר סביר,419,כשר,"קניון סי מול, אשדוד",0,0,0,0,0,0,0,0,1,0,0,0,אשדוד,קניון סי מול,1,1
"פק""ל קפה",9.1,210,מחיר סביר,994,לא כשר,משמר דוד,0,0,0,0,0,1,0,0,1,0,0,0,משמר דוד,0,0,1
FU Sushi,8.8,7751,מחיר יקר,1189,לא כשר,"דיזנגוף 302, תל אביב יפו",1,0,0,0,0,1,1,0,0,1,0,1,תל אביב יפו,דיזנגוף 302,0,2
פיצה סנטרל,8.2,308,מחיר סביר,236,כשר,"הרוקמים 26, חולון",0,1,0,0,0,0,0,0,0,1,0,1,חולון,הרוקמים 26,1,1
Don,8.4,214,מחיר סביר,624,כשר,"עקיבא ליברכט 1, פתח תקווה",0,0,1,0,0,1,1,0,0,1,1,0,פתח תקווה,עקיבא ליברכט 1,1,1
ארמון ירושלים,7.7,78,מחיר סביר,431,כשר,"שדרות דוד רזיאל 18, רמלה",0,0,1,0,0,0,0,0,0,1,0,1,רמלה,שדרות דוד רזיאל 18,1,1
קפה אביחיל,8.5,1969,מחיר סביר,316,כשר,"הדישון 21, ירושלים",0,1,0,0,0,0,0,0,1,1,0,1,ירושלים,הדישון 21,1,1
קפה קפה,8,473,מחיר סביר,67,לא כשר,"כמאל ג'ונבלאט 1, שפרעם",0,0,1,0,0,0,1,0,1,0,0,0,שפרעם,כמאל ג'ונבלאט 1,0,1
סושיקו,8.3,11,מחיר סביר,171,כשר,"האורן 403, ברקן",1,1,0,0,0,1,1,0,0,0,0,0,ברקן,האורן 403,1,1
לוצ'נה Luciana,8,1139,מחיר סביר,635,כשר,"ז'בוטינסקי 45, אשדוד",0,1,0,0,1,1,1,0,0,1,0,1,אשדוד,ז'בוטינסקי 45,1,1
קפה בורדו,8.3,1440,מחיר סביר,636,כשר,"שדרות הגעתון 42, נהריה",0,1,0,0,0,1,0,0,1,0,0,0,נהריה,שדרות הגעתון 42,1,1
בישיקיו BishiQ,8.2,1732,מחיר סביר,519,כשר,"האלון, משמר איילון",0,0,1,0,0,1,0,0,0,0,0,1,משמר איילון,האלון,1,1
קפה לנדוור,8.1,1549,מחיר סביר,2382,לא כשר,"עופר בילו סנטר אאוטלט, קרית עקרון",0,0,0,0,0,0,0,1,1,1,1,1,קרית עקרון,עופר בילו סנטר אאוטלט,0,1
סאקו סושי,7.8,211,מחיר סביר,178,כשר,"הרוקמים 26, חולון",1,0,1,0,0,0,0,0,0,1,0,1,חולון,הרוקמים 26,1,1
האי פונג,8.6,929,מחיר זול,463,לא כשר,"הפלד 20, חולון",1,0,0,0,0,1,0,0,0,0,0,0,חולון,הפלד 20,0,0
הקוסקוס של גליה,8.5,578,מחיר זול,220,כשר,"הדקל 56, תל מונד",0,0,1,0,0,1,0,0,0,1,0,1,תל מונד,הדקל 56,1,0
Reno EMILIA,8,7407,מחיר סביר,246,לא כשר,"דרך אבא הלל 7, רמת גן (בית סילבר)",0,1,1,0,0,1,1,0,0,1,1,1,רמת גן ,דרך אבא הלל 7,0,1
פילדלפיה,7.8,215,מחיר סביר,24,לא כשר,"א זהרא' 9, ירושלים",0,0,0,0,0,1,0,1,0,0,0,0,ירושלים,א זהרא' 9,0,1
רובן,8.4,619,מחיר סביר,961,כשר,"שדרות יגאל אלון 1, בית שמש (ביג סנטר)",0,0,1,0,0,1,1,0,0,1,1,1,בית שמש ,שדרות יגאל אלון 1,1,1
בליקר בייקרי,7.3,63,מחיר סביר,293,כשר,"קניון עזריאלי מודיעין, מודיעין מכבים רעות",0,1,0,0,0,0,0,0,1,1,0,1,מודיעין מכבים רעות,קניון עזריאלי מודיעין,1,1
קפה לנדוור,7.9,938,מחיר סביר,431,לא כשר,"הכרמל 22, ראשון לציון",0,0,0,0,0,1,1,0,1,1,0,1,ראשון לציון,הכרמל 22,0,1
Vivino,8.7,190,מחיר סביר,747,לא כשר,"החרושת 15, כרמיאל (קניון גן העיר)",0,1,0,0,0,0,0,0,0,1,0,1,כרמיאל ,החרושת 15,0,1
אולדיס קונספט בר,8.5,1355,מחיר זול,925,כשר,"דרך רמתיים 86, הוד השרון",0,0,0,0,0,1,1,0,1,1,0,1,הוד השרון,דרך רמתיים 86,1,0
אוטוקו סושי,8.2,29,מחיר יקר,354,לא כשר,"הבנאים 7, אשדוד",1,0,1,0,1,1,1,0,0,1,0,1,אשדוד,הבנאים 7,0,2
במבו,8.2,1048,מחיר זול,317,כשר,"קניון הזהב, ראשון לציון",1,0,1,0,0,0,0,0,0,1,0,1,ראשון לציון,קניון הזהב,1,0
מסעדת לבונה,8.5,956,מחיר סביר,543,כשר,"עזרא יסודי, אשקלון",0,0,1,0,0,1,1,0,0,0,0,0,אשקלון,עזרא יסודי,1,1
גסטון,9.1,1578,מחיר סביר,1591,כשר,"נגב, קרית תעופה",0,0,1,0,1,1,1,0,0,0,0,1,קרית תעופה,נגב,1,1
כופתה מומחים לבשר,8.5,905,מחיר סביר,301,לא כשר,"שכונת אזור תעשייה דרום, זרזיר",0,0,1,0,0,0,0,0,0,0,0,0,זרזיר,שכונת אזור תעשייה דרום,0,1
ג'פניקה,8.2,3774,מחיר סביר,1038,לא כשר,"המדע 2, רחובות",1,0,0,0,0,1,1,0,0,1,0,1,רחובות,המדע 2,0,1
הלחמני'א,8.5,932,מחיר סביר,711,כשר,"יוסף לישנסקי 17, ראשון לציון",0,0,1,0,0,0,0,0,0,1,0,1,ראשון לציון,יוסף לישנסקי 17,1,1
אבו סאלח,8.7,4051,מחיר סביר,691,לא כשר,עמיעד,0,0,1,0,0,1,1,0,0,1,0,0,עמיעד,0,0,1
צ'יינה קלאס,8.5,3188,מחיר סביר,837,לא כשר,"בן גוריון 33, הרצליה",1,0,0,0,0,1,1,0,0,1,0,1,הרצליה,בן גוריון 33,0,1
מאנצ'י טוסט,8.5,256,מחיר סביר,385,כשר,"אבא אחימאיר 15, רמלה",0,1,0,0,0,0,1,0,0,1,0,1,רמלה,אבא אחימאיר 15,1,1
קפה גן סיפור,8.8,5431,מחיר סביר,1367,לא כשר,"מוטה גור 15, חולון",0,0,0,0,0,1,0,0,1,0,0,1,חולון,מוטה גור 15,0,1
צ'וקה,7.5,218,מחיר סביר,150,כשר,"מיקס שרונים, הוד השרון",1,0,0,0,0,0,0,0,0,1,0,1,הוד השרון,מיקס שרונים,1,1
רפאלו,8.2,60,מחיר סביר,424,לא כשר,"ביג קריות, חיפה",0,1,0,0,0,0,0,0,0,1,0,1,חיפה,ביג קריות,0,1
זה אשדוד,8.9,2645,מחיר סביר,1388,לא כשר,"חוף הקשתות, אשדוד",0,0,1,0,0,1,1,0,0,1,1,1,אשדוד,חוף הקשתות,0,1
קיושי,8.3,1414,מחיר סביר,583,כשר,"מרכז עסקים גבעת ברנר, אזור רחובות",1,0,0,0,0,1,1,0,0,1,0,1,אזור רחובות,מרכז עסקים גבעת ברנר,1,1
ביר גארדן,8.4,2957,מחיר סביר,874,לא כשר,"מתחם G כפר סבא, כפר סבא",1,0,0,0,0,0,0,0,0,1,0,1,כפר סבא,מתחם G כפר סבא,0,1
ג'פניקה,8,3045,מחיר סביר,602,כשר,"דרך ישראל בר יהודה 111, חיפה",1,0,0,0,0,1,1,0,0,1,0,1,חיפה,דרך ישראל בר יהודה 111,1,1
BBB,8.3,979,מחיר סביר,363,לא כשר,"עופר סנטר, נוף הגליל",0,0,1,0,0,1,1,0,0,1,1,1,נוף הגליל,עופר סנטר,0,1
ניילון,8.9,126,מחיר סביר,3692,לא כשר,"סוקולוב 46, הוד השרון",1,0,0,0,0,0,0,0,0,1,0,1,הוד השרון,סוקולוב 46,0,1
סושי בר,8.2,422,מחיר סביר,290,כשר,"הרצל 73, נהריה",1,0,1,0,0,1,0,0,0,1,0,0,נהריה,הרצל 73,1,1
אלכסנדר דיינר מקומי,9.1,3860,מחיר זול,1348,לא כשר,"שדרות הגעתון 47, נהריה",0,0,0,0,0,0,0,0,0,1,1,1,נהריה,שדרות הגעתון 47,0,0
התאילנדי קרייזי,8.1,3519,מחיר סביר,200,כשר,"יפו 25, ירושלים",1,0,1,0,0,1,0,0,0,1,0,1,ירושלים,יפו 25,1,1
סוואג,8.4,142,מחיר סביר,452,כשר,"ההסתדרות 1, שדרות",0,0,1,0,0,0,0,0,0,0,0,0,שדרות,ההסתדרות 1,1,1
פוקישופ,8,140,מחיר סביר,111,כשר,"התעשייה 5, רעננה",1,0,0,0,0,0,0,0,0,1,0,1,רעננה,התעשייה 5,1,1
נייבר'ס קפה,9,2837,מחיר סביר,1179,לא כשר,"אלוף דוד 2, רמת גן",0,1,0,0,0,1,0,0,1,1,0,1,רמת גן,אלוף דוד 2,0,1
Koronfol,8.8,279,מחיר סביר,451,לא כשר,"אל מותנבי 1, מעלות תרשיחא",0,1,0,1,1,0,0,0,0,0,0,0,מעלות תרשיחא,אל מותנבי 1,0,1
יאמי יאמי,8.4,259,מחיר סביר,513,כשר,"סוקולוב 71, רמת השרון",1,1,0,0,0,1,0,0,0,1,0,1,רמת השרון,סוקולוב 71,1,1
שושנה,8.2,259,מחיר סביר,1678,כשר,"ניר 5, כפר סבא",0,1,0,0,0,1,1,0,0,0,0,0,כפר סבא,ניר 5,1,1
קפה מלצ'ט,7.2,24,מחיר סביר,883,כשר,"דרך הלורד 1, תל מונד",0,1,0,0,0,1,0,0,1,1,0,1,תל מונד,דרך הלורד 1,1,1
שיפודי רון,8.8,1029,מחיר סביר,393,כשר,"הברזל, קרית שמונה",0,0,1,0,0,0,0,0,0,1,0,0,קרית שמונה,הברזל,1,1
Moses Shop,8.5,541,מחיר סביר,457,כשר,"אריק איינשטיין, בת ים",0,0,1,0,0,0,0,0,0,1,1,1,בת ים,אריק איינשטיין,1,1
בנדיקט,8.4,7375,מחיר סביר,1341,לא כשר,"אצ""ל 1, הרצליה",0,0,0,0,0,1,1,0,1,1,0,1,הרצליה,"אצ""ל 1",0,1
טרנזיט,8.4,6338,מחיר סביר,839,לא כשר,"דרך מאיר וייסגל 1, רחובות",1,0,0,0,0,0,1,0,1,1,0,1,רחובות,דרך מאיר וייסגל 1,0,1
החוף השקט של כושי,7.3,19,מחיר סביר,511,לא כשר,"חוף רחצה, מכמורת",0,0,0,0,0,0,0,1,0,1,0,0,מכמורת,חוף רחצה,0,1
דרך הגפן,8.8,7982,מחיר סביר,1102,כשר,"דרך הגפן, בית זית",0,1,0,0,1,1,1,0,1,0,0,1,בית זית,דרך הגפן,1,1
מסעדה נור,8.4,508,מחיר סביר,36,לא כשר,ג'וליס,0,0,0,0,0,0,0,0,1,0,0,0,ג'וליס,0,0,1
תאי צ'ין,8.9,3108,מחיר סביר,1096,לא כשר,"כיכר בן גוריון 1, קרית טבעון",1,0,0,0,0,1,1,0,0,1,0,1,קרית טבעון,כיכר בן גוריון 1,0,1
בורגרס בר,8.3,1014,מחיר סביר,258,לא כשר,"אורנים 1, גבעת שמואל",0,0,1,0,0,0,0,0,0,1,1,1,גבעת שמואל,אורנים 1,0,1
אגאדיר,8.1,3577,מחיר סביר,955,לא כשר,"לזרוב 33, ראשון לציון",0,0,1,0,0,1,1,0,0,1,1,1,ראשון לציון,לזרוב 33,0,1
ג'בטה בגטה,8.4,360,מחיר זול,177,כשר,"אריה שנקר 2, פתח תקווה",0,0,1,0,0,0,0,0,0,1,1,1,פתח תקווה,אריה שנקר 2,1,0
המקום של תום,8.7,467,מחיר סביר,559,כשר,"האומן 13, בית שמש",0,0,1,0,0,1,1,0,0,0,0,0,בית שמש,האומן 13,1,1
מקום בלב,7.7,2744,מחיר סביר,357,לא כשר,"פרדס משותף 5, רעננה",0,0,1,0,0,1,1,0,1,0,0,1,רעננה,פרדס משותף 5,0,1
דגי האדי מיפו,8.7,187,מחיר סביר,96,לא כשר,"א סלאם, טירה",0,0,0,0,0,0,0,1,0,0,0,0,טירה,א סלאם,0,1
שאטו דה רואה,9,1389,מחיר סביר,273,לא כשר,מעיליא,0,1,0,0,1,1,0,0,1,0,0,0,מעיליא,0,0,1
שיפודי עזרא ובניו,8.4,7093,מחיר סביר,1569,לא כשר,"רמב""ם, אזור",0,0,1,0,0,1,1,0,0,1,0,0,אזור,"רמב""ם",0,1
ביסטרו גריל,7.6,164,מחיר זול,177,כשר,"היצירה 12, פתח תקווה",0,0,1,0,0,0,0,0,0,1,1,1,פתח תקווה,היצירה 12,1,0
קאלדו,9,2493,מחיר סביר,1457,לא כשר,"דרך מצדה 47, באר שבע",0,1,0,0,1,1,1,0,0,1,0,0,באר שבע,דרך מצדה 47,0,1
קפה טוסקנה,8.8,773,מחיר סביר,716,לא כשר,"הנדיב 7, הרצליה",0,0,0,0,0,1,1,0,1,1,0,0,הרצליה,הנדיב 7,0,1
סיציליאנו קניון חולון,7.6,290,מחיר סביר,105,כשר,"גולדה מאיר, חולון",0,1,0,0,0,0,0,0,0,1,0,1,חולון,גולדה מאיר,1,1
קפה גרג,8.3,848,מחיר סביר,349,כשר,"בזלת, כפר תבור",0,0,0,0,0,1,1,0,1,0,0,0,כפר תבור,בזלת,1,1
ספיר דגים,8.5,90,מחיר סביר,193,כשר,"יכין, אשקלון",1,0,0,0,0,0,0,0,0,1,0,1,אשקלון,יכין,1,1
בורגרס בר,8,737,מחיר סביר,151,לא כשר,"קניון עזריאלי מודיעין, מודיעין מכבים רעות",0,0,1,0,0,0,0,0,0,1,1,1,מודיעין מכבים רעות,קניון עזריאלי מודיעין,0,1
פטריק'ס PATRICK'S,7.1,35,מחיר סביר,392,לא כשר,"דרך בן גוריון 136, בת ים (סאן)",0,0,1,0,0,0,0,0,0,1,0,1,בת ים ,דרך בן גוריון 136,0,1
אופן ואלי,7.5,9,מחיר סביר,0,לא כשר,"חלמיש 14, קיסריה",0,0,0,0,0,0,0,0,1,0,0,0,קיסריה,חלמיש 14,0,1
הבימה,8,276,מחיר סביר,363,כשר,"שדרות קק""ל 99, כרמיאל",1,1,0,0,0,0,1,0,1,1,0,1,כרמיאל,"שדרות קק""ל 99",1,1
ג'פניקה,8.1,3412,מחיר סביר,684,לא כשר,"שחם 32, פתח תקווה (בית אמרגד)",1,0,0,0,0,1,1,0,0,1,0,1,פתח תקווה ,שחם 32,0,1
בוב ביסטרו בר,8.1,551,מחיר זול,604,כשר,"רמת הגולן 29, אריאל",0,0,1,0,0,1,0,0,0,1,1,0,אריאל,רמת הגולן 29,1,0
פיורי,7.9,298,מחיר סביר,645,כשר,"האורנים 12, פרדס חנה כרכור",0,1,0,0,1,1,0,0,0,1,0,1,פרדס חנה כרכור,האורנים 12,1,1
מישאוור מסעדת שף,7.3,94,מחיר סביר,36,לא כשר,"אל בישארה 60, נצרת",0,0,1,0,0,0,0,0,0,0,0,0,נצרת,אל בישארה 60,0,1
אבו גאנם,8.7,367,מחיר זול,133,לא כשר,"היצירה 2, נוף הגליל",0,0,1,0,0,0,0,0,0,0,0,0,נוף הגליל,היצירה 2,0,0
קפה קפה,8.3,51,מחיר סביר,515,כשר,"המרכז הרפואי לגליל, נהריה",0,0,0,0,0,1,1,0,1,1,0,0,נהריה,המרכז הרפואי לגליל,1,1
B2 מסעדה חלבית,8.6,462,מחיר סביר,539,כשר,"שדרות מלכי ישראל 178, קרית גת",0,1,0,0,0,1,0,0,0,1,0,0,קרית גת,שדרות מלכי ישראל 178,1,1
פוקי ואן,8.7,2577,מחיר סביר,251,לא כשר,"חלמיש 7, קיסריה",1,0,0,0,0,0,0,0,0,1,0,1,קיסריה,חלמיש 7,0,1
ארצ'י ARCHIE,8.9,4119,מחיר סביר,1319,לא כשר,"חוף דלילה, אשקלון",0,0,1,0,0,1,1,1,0,1,0,1,אשקלון,חוף דלילה,0,1
גחלים,8.3,4448,מחיר סביר,774,כשר,"המדע 1, רחובות",0,0,1,0,0,1,1,0,0,1,0,1,רחובות,המדע 1,1,1
קפה גרג,8.7,2163,מחיר סביר,526,כשר,"העצמאות 57, קרית אתא",0,1,0,0,0,1,1,0,1,1,0,1,קרית אתא,העצמאות 57,1,1
צ'וקה,7.7,1116,מחיר סביר,254,כשר,"קניון ערים, כפר סבא",1,0,1,0,0,0,1,0,0,1,0,1,כפר סבא,קניון ערים,1,1
הסולם קפה אוכל אמנות,8.2,78,מחיר סביר,766,כשר,"המייסדים 30, פרדס חנה כרכור",0,1,0,0,0,1,0,1,0,0,0,1,פרדס חנה כרכור,המייסדים 30,1,1
מונטיפיורי,8.3,714,מחיר סביר,82,כשר,"ימין משה, ירושלים",0,1,0,0,0,1,1,0,0,0,0,0,ירושלים,ימין משה,1,1
ביגה,7.7,828,מחיר סביר,261,כשר,"שדרות החוצבים 10, מבשרת ציון",0,1,0,0,0,0,0,0,1,0,0,0,מבשרת ציון,שדרות החוצבים 10,1,1
הצרפתיה הקטנה,9.1,3303,מחיר סביר,1050,לא כשר,"שפרינצק 5, עפולה",0,1,0,0,0,1,1,0,1,1,0,0,עפולה,שפרינצק 5,0,1
קפה לנדוור,7.8,595,מחיר סביר,450,כשר,"קניון עזריאלי ראשונים, ראשון לציון",0,1,0,0,0,0,0,0,1,1,0,1,ראשון לציון,קניון עזריאלי ראשונים,1,1
דפנ'ס,9,110,מחיר סביר,1135,כשר,"שדרות פנחס בן דוד קפרא 1, רחובות (מרכז מסחרי אזורים סנטר)",0,0,0,0,0,1,0,0,1,1,0,1,רחובות ,שדרות פנחס בן דוד קפרא 1,1,1
מסעדת מנד'יס צפת,8.8,1833,מחיר סביר,665,כשר,"ירושלים 24, צפת",0,0,1,0,0,0,0,0,0,1,0,0,צפת,ירושלים 24,1,1
ג'אפן ג'אפן,7.9,893,מחיר סביר,599,כשר,"הלל יפה 11, חדרה",1,0,1,0,0,1,1,0,0,1,0,1,חדרה,הלל יפה 11,1,1
Patricks Rooftop,8.7,1561,מחיר סביר,843,כשר,"תוצרת הארץ 4, פתח תקווה",0,0,1,0,0,1,1,0,0,1,0,1,פתח תקווה,תוצרת הארץ 4,1,1
לוצ'נה,8.1,765,מחיר סביר,319,כשר,גיאה,0,1,0,0,1,0,0,0,0,0,0,0,גיאה,0,1,1
פאפא באבא דליקטס,8.4,202,מחיר סביר,0,כשר,"דיזנגוף 67, נתניה",0,1,0,0,0,0,1,0,1,0,0,0,נתניה,דיזנגוף 67,1,1
יאמיס,8.6,87,מחיר סביר,674,כשר,"שדרות נשיאי ישראל 100, כרמיאל",0,1,0,0,0,0,0,0,1,1,0,1,כרמיאל,שדרות נשיאי ישראל 100,1,1
לינדה,8.7,1884,מחיר סביר,689,לא כשר,"אבא אחימאיר 5, אשקלון",0,0,1,1,0,1,1,0,0,0,0,0,אשקלון,אבא אחימאיר 5,0,1
טרומפלדור 69,8.8,992,מחיר סביר,639,לא כשר,"טרומפלדור יוסף 69, באר שבע",1,1,1,1,1,1,1,1,0,0,0,0,באר שבע,טרומפלדור יוסף 69,0,1
הפסקת אוכל,7.9,916,מחיר זול,95,כשר,"הרצל 167, רחובות",0,0,1,0,0,0,0,0,0,1,0,0,רחובות,הרצל 167,1,0
קפה לנדוור,7.6,1866,מחיר סביר,402,לא כשר,"הרוקמים 26, חולון",0,0,0,0,0,1,1,0,1,1,0,1,חולון,הרוקמים 26,0,1
עבדאללה גריל בשרים,8.7,4698,מחיר סביר,1310,כשר,"המפעל 19, אור יהודה",0,0,1,1,0,1,0,0,0,1,0,1,אור יהודה,המפעל 19,1,1
רוזה,8.9,1239,מחיר סביר,563,כשר,"מרכז מסחרי מצודת עציון, צומת גוש עציון",0,0,1,0,1,0,1,0,0,0,0,0,צומת גוש עציון,מרכז מסחרי מצודת עציון,1,1
ג'פניקה,7.5,597,מחיר סביר,572,כשר,"דרך זאב ז'בוטינסקי 2, רמת גן",1,0,0,0,0,1,1,0,0,1,0,1,רמת גן,דרך זאב ז'בוטינסקי 2,1,1
בולוניה,8.5,1404,מחיר סביר,510,לא כשר,"שדרות וייצמן 6, רמת השרון",0,1,0,0,0,1,1,0,0,1,0,1,רמת השרון,שדרות וייצמן 6,0,1
האיטלקיה הקטנה,8.5,282,מחיר זול,572,כשר,"ליאו פיקרד 2, באר שבע",0,1,0,0,0,1,1,0,0,1,0,1,באר שבע,ליאו פיקרד 2,1,0
קמפאי סטריט ווק,7.4,258,מחיר סביר,278,כשר,"חיל הנדסה 1, באר שבע (מרכז Max אמות)",1,0,0,0,0,1,1,0,0,1,0,1,באר שבע ,חיל הנדסה 1,1,1
